No,ID,Duration,Year,AMS_after_mm,AMS_before_mm,gap_filled
6,FL585627AF,5min,2007,3.7,,Y
6,FL585627AF,5min,2009,3.6,,Y
6,FL585627AF,5min,2010,2.4,,Y
6,FL585627AF,5min,2011,0.5,,Y
6,FL585627AF,5min,2012,5.9,,Y
6,FL585627AF,5min,2013,4.5,,Y
6,FL585627AF,5min,2014,2.6,,Y
6,FL585627AF,5min,2015,5.4,,Y
6,FL585627AF,5min,2016,7.0,,Y
6,FL585627AF,5min,2017,4.4,4.4,
6,FL585627AF,5min,2018,3.6,3.6,
6,FL585627AF,5min,2019,4.8,4.8,
6,FL585627AF,5min,2020,2.2,2.2,
6,FL585627AF,10min,1981,0.7,0.7,
6,FL585627AF,10min,1993,2.2,,Y
6,FL585627AF,10min,1995,0.6,0.6,
6,FL585627AF,10min,1996,2.6,,Y
6,FL585627AF,10min,1997,1.0,,Y
6,FL585627AF,10min,1998,2.6,,Y
6,FL585627AF,10min,2001,4.7,,Y
6,FL585627AF,10min,2002,2.2,,Y
6,FL585627AF,10min,2003,5.2,,Y
6,FL585627AF,10min,2004,1.9,,Y
6,FL585627AF,10min,2005,1.7,,Y
6,FL585627AF,10min,2006,9.0,,Y
6,FL585627AF,10min,2007,5.9,,Y
6,FL585627AF,10min,2009,5.3,,Y
6,FL585627AF,10min,2010,4.5,,Y
6,FL585627AF,10min,2011,1.0,,Y
6,FL585627AF,10min,2012,9.5,,Y
6,FL585627AF,10min,2013,7.8,,Y
6,FL585627AF,10min,2014,4.4,,Y
6,FL585627AF,10min,2015,6.0,,Y
6,FL585627AF,10min,2016,11.1,,Y
6,FL585627AF,10min,2017,4.8,4.8,
6,FL585627AF,10min,2018,5.6,5.6,
6,FL585627AF,10min,2019,8.0,8.0,
6,FL585627AF,10min,2020,4.4,4.4,
6,FL585627AF,15min,1981,1.1,1.1,
6,FL585627AF,15min,1982,0.6,0.6,
6,FL585627AF,15min,1987,0.6,0.6,
6,FL585627AF,15min,1993,2.7,,Y
6,FL585627AF,15min,1995,0.9,0.9,
6,FL585627AF,15min,1996,3.4,,Y
6,FL585627AF,15min,1997,1.5,,Y
6,FL585627AF,15min,1998,3.1,0.6,*
6,FL585627AF,15min,2001,5.7,,Y
6,FL585627AF,15min,2002,3.2,,Y
6,FL585627AF,15min,2003,7.1,,Y
6,FL585627AF,15min,2004,2.6,,Y
6,FL585627AF,15min,2005,2.3,0.5,*
6,FL585627AF,15min,2006,12.1,,Y
6,FL585627AF,15min,2007,7.0,,Y
6,FL585627AF,15min,2009,6.5,,Y
6,FL585627AF,15min,2010,5.2,,Y
6,FL585627AF,15min,2011,1.4,,Y
6,FL585627AF,15min,2012,11.8,,Y
6,FL585627AF,15min,2013,11.0,,Y
6,FL585627AF,15min,2014,5.2,,Y
6,FL585627AF,15min,2015,7.4,,Y
6,FL585627AF,15min,2016,14.6,,Y
6,FL585627AF,15min,2017,6.2,6.2,
6,FL585627AF,15min,2018,6.2,6.2,
6,FL585627AF,15min,2019,10.0,10.0,
6,FL585627AF,15min,2020,4.8,4.8,
6,FL585627AF,30min,1980,0.6,0.6,
6,FL585627AF,30min,1981,2.1,2.1,
6,FL585627AF,30min,1982,1.2,1.2,
6,FL585627AF,30min,1983,0.6,0.6,
6,FL585627AF,30min,1984,0.8,0.8,
6,FL585627AF,30min,1985,0.6,0.6,
6,FL585627AF,30min,1987,1.2,1.2,
6,FL585627AF,30min,1988,0.5,0.5,
6,FL585627AF,30min,1992,0.8,0.8,
6,FL585627AF,30min,1993,2.9,,Y
6,FL585627AF,30min,1994,0.7,,Y
6,FL585627AF,30min,1995,1.8,1.8,
6,FL585627AF,30min,1996,5.7,0.8,*
6,FL585627AF,30min,1997,3.1,1.0,*
6,FL585627AF,30min,1998,3.5,1.2,*
6,FL585627AF,30min,1999,0.9,0.9,
6,FL585627AF,30min,2001,6.8,0.7,*
6,FL585627AF,30min,2002,5.0,,Y
6,FL585627AF,30min,2003,10.7,,Y
6,FL585627AF,30min,2004,3.8,,Y
6,FL585627AF,30min,2005,3.9,1.1,*
6,FL585627AF,30min,2006,17.9,,Y
6,FL585627AF,30min,2007,9.6,0.7,*
6,FL585627AF,30min,2008,0.8,,Y
6,FL585627AF,30min,2009,9.4,,Y
6,FL585627AF,30min,2010,6.9,,Y
6,FL585627AF,30min,2011,2.1,,Y
6,FL585627AF,30min,2012,18.8,,Y
6,FL585627AF,30min,2013,16.7,,Y
6,FL585627AF,30min,2014,7.2,,Y
6,FL585627AF,30min,2015,9.9,,Y
6,FL585627AF,30min,2016,18.5,,Y
6,FL585627AF,30min,2017,8.8,8.8,
6,FL585627AF,30min,2018,7.8,7.8,
6,FL585627AF,30min,2019,12.2,12.2,
6,FL585627AF,30min,2020,6.4,6.4,
6,FL585627AF,1h,1980,1.2,1.2,
6,FL585627AF,1h,1981,4.3,4.3,
6,FL585627AF,1h,1982,2.5,2.5,
6,FL585627AF,1h,1983,1.2,1.2,
6,FL585627AF,1h,1984,1.6,1.6,
6,FL585627AF,1h,1985,1.2,1.2,
6,FL585627AF,1h,1986,0.6,0.6,
6,FL585627AF,1h,1987,2.5,2.5,
6,FL585627AF,1h,1988,1.0,1.0,
6,FL585627AF,1h,1989,0.7,0.7,
6,FL585627AF,1h,1990,0.8,0.6,*
6,FL585627AF,1h,1992,1.7,1.7,
6,FL585627AF,1h,1993,4.8,,Y
6,FL585627AF,1h,1994,1.4,0.6,*
6,FL585627AF,1h,1995,3.6,3.6,
6,FL585627AF,1h,1996,7.3,1.5,*
6,FL585627AF,1h,1997,6.2,1.9,*
6,FL585627AF,1h,1998,5.6,2.5,*
6,FL585627AF,1h,1999,1.9,1.9,
6,FL585627AF,1h,2001,6.8,1.5,*
6,FL585627AF,1h,2002,7.4,,Y
6,FL585627AF,1h,2003,20.7,0.6,*
6,FL585627AF,1h,2004,4.2,0.8,*
6,FL585627AF,1h,2005,6.4,2.2,*
6,FL585627AF,1h,2006,23.1,,Y
6,FL585627AF,1h,2007,13.6,1.5,*
6,FL585627AF,1h,2008,1.2,,Y
6,FL585627AF,1h,2009,11.9,,Y
6,FL585627AF,1h,2010,7.9,,Y
6,FL585627AF,1h,2011,3.6,,Y
6,FL585627AF,1h,2012,21.2,,Y
6,FL585627AF,1h,2013,26.6,,Y
6,FL585627AF,1h,2014,12.0,,Y
6,FL585627AF,1h,2015,12.2,,Y
6,FL585627AF,1h,2016,20.1,,Y
6,FL585627AF,1h,2017,10.4,10.4,
6,FL585627AF,1h,2018,13.1,13.1,
6,FL585627AF,1h,2019,15.3,15.3,
6,FL585627AF,1h,2020,10.6,10.6,
6,FL585627AF,2h,1980,2.4,2.4,
6,FL585627AF,2h,1981,8.5,8.5,
6,FL585627AF,2h,1982,5.0,5.0,
6,FL585627AF,2h,1983,2.5,2.5,
6,FL585627AF,2h,1984,3.3,3.3,
6,FL585627AF,2h,1985,2.5,2.5,
6,FL585627AF,2h,1986,1.2,1.2,
6,FL585627AF,2h,1987,5.0,5.0,
6,FL585627AF,2h,1988,2.0,2.0,
6,FL585627AF,2h,1989,1.4,1.4,
6,FL585627AF,2h,1990,1.5,1.3,*
6,FL585627AF,2h,1991,0.6,,Y
6,FL585627AF,2h,1992,3.3,3.3,
6,FL585627AF,2h,1993,7.0,0.9,*
6,FL585627AF,2h,1994,1.9,1.2,*
6,FL585627AF,2h,1995,7.2,7.2,
6,FL585627AF,2h,1996,8.2,3.0,*
6,FL585627AF,2h,1997,12.3,3.8,*
6,FL585627AF,2h,1998,7.7,5.0,*
6,FL585627AF,2h,1999,3.8,3.8,
6,FL585627AF,2h,2001,6.9,2.9,*
6,FL585627AF,2h,2002,9.4,,Y
6,FL585627AF,2h,2003,23.0,1.2,*
6,FL585627AF,2h,2004,4.3,1.5,*
6,FL585627AF,2h,2005,9.4,4.3,*
6,FL585627AF,2h,2006,28.4,,Y
6,FL585627AF,2h,2007,21.7,2.9,*
6,FL585627AF,2h,2008,1.6,,Y
6,FL585627AF,2h,2009,12.4,,Y
6,FL585627AF,2h,2010,11.3,,Y
6,FL585627AF,2h,2011,4.1,,Y
6,FL585627AF,2h,2012,22.9,,Y
6,FL585627AF,2h,2013,35.0,,Y
6,FL585627AF,2h,2014,20.7,,Y
6,FL585627AF,2h,2015,12.8,,Y
6,FL585627AF,2h,2016,24.4,,Y
6,FL585627AF,2h,2017,14.0,14.0,
6,FL585627AF,2h,2018,15.4,15.4,
6,FL585627AF,2h,2019,18.2,18.2,
6,FL585627AF,2h,2020,11.6,11.6,
6,FL585627AF,3h,1980,3.6,3.6,
6,FL585627AF,3h,1981,12.8,12.8,
6,FL585627AF,3h,1982,7.5,7.5,
6,FL585627AF,3h,1983,3.7,3.7,
6,FL585627AF,3h,1984,4.9,4.9,
6,FL585627AF,3h,1985,3.7,3.7,
6,FL585627AF,3h,1986,1.8,1.8,
6,FL585627AF,3h,1987,7.5,7.5,
6,FL585627AF,3h,1988,3.0,3.0,
6,FL585627AF,3h,1989,2.1,2.1,
6,FL585627AF,3h,1990,2.3,1.9,*
6,FL585627AF,3h,1991,0.9,0.5,*
6,FL585627AF,3h,1992,5.0,5.0,
6,FL585627AF,3h,1993,9.7,1.4,*
6,FL585627AF,3h,1994,2.2,1.9,*
6,FL585627AF,3h,1995,10.7,10.7,
6,FL585627AF,3h,1996,8.4,4.5,*
6,FL585627AF,3h,1997,18.5,5.8,*
6,FL585627AF,3h,1998,8.2,7.5,*
6,FL585627AF,3h,1999,5.6,5.6,
6,FL585627AF,3h,2001,7.4,4.4,*
6,FL585627AF,3h,2002,10.9,,Y
6,FL585627AF,3h,2003,23.0,1.9,*
6,FL585627AF,3h,2004,4.7,2.2,*
6,FL585627AF,3h,2005,9.4,6.5,*
6,FL585627AF,3h,2006,28.8,,Y
6,FL585627AF,3h,2007,27.8,4.4,*
6,FL585627AF,3h,2008,2.2,,Y
6,FL585627AF,3h,2009,13.3,,Y
6,FL585627AF,3h,2010,13.1,,Y
6,FL585627AF,3h,2011,4.1,,Y
6,FL585627AF,3h,2012,24.4,,Y
6,FL585627AF,3h,2013,41.3,,Y
6,FL585627AF,3h,2014,23.9,,Y
6,FL585627AF,3h,2015,13.0,,Y
6,FL585627AF,3h,2016,28.1,,Y
6,FL585627AF,3h,2017,14.8,14.8,
6,FL585627AF,3h,2018,21.3,21.3,
6,FL585627AF,3h,2019,21.8,21.8,
6,FL585627AF,3h,2020,11.6,11.6,
6,FL585627AF,6h,1980,7.3,7.3,
6,FL585627AF,6h,1981,25.6,25.6,
6,FL585627AF,6h,1982,15.0,15.0,
6,FL585627AF,6h,1983,7.5,7.5,
6,FL585627AF,6h,1984,9.8,9.8,
6,FL585627AF,6h,1985,7.5,7.5,
6,FL585627AF,6h,1986,3.5,3.5,
6,FL585627AF,6h,1987,15.0,15.0,
6,FL585627AF,6h,1988,6.0,6.0,
6,FL585627AF,6h,1989,4.2,4.2,
6,FL585627AF,6h,1990,4.6,3.9,*
6,FL585627AF,6h,1991,1.8,1.1,*
6,FL585627AF,6h,1992,10.0,10.0,
6,FL585627AF,6h,1993,10.2,2.7,*
6,FL585627AF,6h,1994,3.7,3.7,
6,FL585627AF,6h,1995,21.5,21.5,
6,FL585627AF,6h,1996,9.1,9.0,*
6,FL585627AF,6h,1997,37.0,11.5,*
6,FL585627AF,6h,1998,15.0,15.0,
6,FL585627AF,6h,1999,11.2,11.2,
6,FL585627AF,6h,2001,8.7,8.7,
6,FL585627AF,6h,2002,13.2,0.5,*
6,FL585627AF,6h,2003,23.0,3.7,*
6,FL585627AF,6h,2004,5.8,4.5,*
6,FL585627AF,6h,2005,13.0,13.0,
6,FL585627AF,6h,2006,29.0,,Y
6,FL585627AF,6h,2007,29.2,8.7,*
6,FL585627AF,6h,2008,3.9,,Y
6,FL585627AF,6h,2009,14.6,,Y
6,FL585627AF,6h,2010,20.1,,Y
6,FL585627AF,6h,2011,4.1,,Y
6,FL585627AF,6h,2012,27.3,,Y
6,FL585627AF,6h,2013,52.7,,Y
6,FL585627AF,6h,2014,24.9,,Y
6,FL585627AF,6h,2015,18.6,,Y
6,FL585627AF,6h,2016,31.7,,Y
6,FL585627AF,6h,2017,14.8,14.8,
6,FL585627AF,6h,2018,24.2,24.2,
6,FL585627AF,6h,2019,25.8,25.8,
6,FL585627AF,6h,2020,14.8,14.8,
6,FL585627AF,12h,1978,0.9,0.9,
6,FL585627AF,12h,1980,14.5,14.5,
6,FL585627AF,12h,1981,51.2,51.2,
6,FL585627AF,12h,1982,30.0,30.0,
6,FL585627AF,12h,1983,15.0,15.0,
6,FL585627AF,12h,1984,19.7,19.7,
6,FL585627AF,12h,1985,15.0,15.0,
6,FL585627AF,12h,1986,7.0,7.0,
6,FL585627AF,12h,1987,30.0,30.0,
6,FL585627AF,12h,1988,12.0,12.0,
6,FL585627AF,12h,1989,8.5,8.5,
6,FL585627AF,12h,1990,9.2,7.7,*
6,FL585627AF,12h,1991,3.5,2.1,*
6,FL585627AF,12h,1992,20.0,20.0,
6,FL585627AF,12h,1993,11.1,5.5,*
6,FL585627AF,12h,1994,7.5,7.5,
6,FL585627AF,12h,1995,43.0,43.0,
6,FL585627AF,12h,1996,18.0,18.0,
6,FL585627AF,12h,1997,73.9,23.0,*
6,FL585627AF,12h,1998,30.0,30.0,
6,FL585627AF,12h,1999,22.5,22.5,
6,FL585627AF,12h,2001,17.5,17.5,
6,FL585627AF,12h,2002,13.2,1.0,*
6,FL585627AF,12h,2003,23.1,7.5,*
6,FL585627AF,12h,2004,9.0,9.0,
6,FL585627AF,12h,2005,26.0,26.0,
6,FL585627AF,12h,2006,32.6,,Y
6,FL585627AF,12h,2007,29.8,17.5,*
6,FL585627AF,12h,2008,5.9,,Y
6,FL585627AF,12h,2009,18.5,,Y
6,FL585627AF,12h,2010,20.9,,Y
6,FL585627AF,12h,2011,4.2,,Y
6,FL585627AF,12h,2012,27.4,,Y
6,FL585627AF,12h,2013,56.4,,Y
6,FL585627AF,12h,2014,34.0,,Y
6,FL585627AF,12h,2015,19.5,,Y
6,FL585627AF,12h,2016,32.6,,Y
6,FL585627AF,12h,2017,15.2,15.2,
6,FL585627AF,12h,2018,24.2,24.2,
6,FL585627AF,12h,2019,26.2,26.2,
6,FL585627AF,12h,2020,14.8,14.8,
6,FL585627AF,24h,1978,1.8,1.8,
6,FL585627AF,24h,1980,29.0,29.0,
6,FL585627AF,24h,1981,102.4,102.4,
6,FL585627AF,24h,1982,60.0,60.0,
6,FL585627AF,24h,1983,30.0,30.0,
6,FL585627AF,24h,1984,39.4,39.4,
6,FL585627AF,24h,1985,30.0,30.0,
6,FL585627AF,24h,1986,14.0,14.0,
6,FL585627AF,24h,1987,60.0,60.0,
6,FL585627AF,24h,1988,24.0,24.0,
6,FL585627AF,24h,1989,17.0,17.0,
6,FL585627AF,24h,1990,18.3,15.5,*
6,FL585627AF,24h,1991,7.0,4.2,*
6,FL585627AF,24h,1992,40.0,40.0,
6,FL585627AF,24h,1993,13.1,11.0,*
6,FL585627AF,24h,1994,15.0,15.0,
6,FL585627AF,24h,1995,86.0,86.0,
6,FL585627AF,24h,1996,36.0,36.0,
6,FL585627AF,24h,1997,92.4,46.0,*
6,FL585627AF,24h,1998,60.0,60.0,
6,FL585627AF,24h,1999,45.0,45.0,
6,FL585627AF,24h,2001,35.0,35.0,
6,FL585627AF,24h,2002,13.2,2.0,*
6,FL585627AF,24h,2003,23.3,15.0,*
6,FL585627AF,24h,2004,18.0,18.0,
6,FL585627AF,24h,2005,52.0,52.0,
6,FL585627AF,24h,2006,39.6,,Y
6,FL585627AF,24h,2007,35.0,35.0,
6,FL585627AF,24h,2008,7.8,,Y
6,FL585627AF,24h,2009,27.3,,Y
6,FL585627AF,24h,2010,31.0,,Y
6,FL585627AF,24h,2011,4.3,,Y
6,FL585627AF,24h,2012,28.3,,Y
6,FL585627AF,24h,2013,57.3,,Y
6,FL585627AF,24h,2014,40.6,,Y
6,FL585627AF,24h,2015,20.0,,Y
6,FL585627AF,24h,2016,45.0,,Y
6,FL585627AF,24h,2017,15.2,15.2,
6,FL585627AF,24h,2018,24.6,24.6,
6,FL585627AF,24h,2019,26.8,26.8,
6,FL585627AF,24h,2020,26.4,26.4,
7,FL681271CF,5min,1995,3.1,,Y
7,FL681271CF,5min,1996,2.8,,Y
7,FL681271CF,5min,1997,1.6,0.7,*
7,FL681271CF,5min,1998,4.8,4.8,
7,FL681271CF,5min,1999,1.0,,Y
7,FL681271CF,5min,2001,6.0,6.0,
7,FL681271CF,5min,2002,6.2,6.2,
7,FL681271CF,5min,2003,5.1,5.1,
7,FL681271CF,5min,2004,2.9,2.9,
7,FL681271CF,5min,2005,1.2,1.2,
7,FL681271CF,5min,2006,4.9,,Y
7,FL681271CF,5min,2007,8.6,7.0,*
7,FL681271CF,5min,2009,1.6,,Y
7,FL681271CF,5min,2010,4.2,,Y
7,FL681271CF,5min,2011,0.8,0.8,
7,FL681271CF,5min,2012,11.8,11.8,
7,FL681271CF,5min,2013,12.8,12.8,
7,FL681271CF,5min,2014,4.4,4.4,
7,FL681271CF,5min,2015,3.6,3.6,
7,FL681271CF,5min,2016,4.2,3.6,*
7,FL681271CF,5min,2017,4.0,4.0,
7,FL681271CF,5min,2018,2.1,2.1,
7,FL681271CF,5min,2019,4.2,4.2,
7,FL681271CF,5min,2020,2.9,2.9,
7,FL681271CF,10min,1995,5.6,0.8,*
7,FL681271CF,10min,1996,4.9,,Y
7,FL681271CF,10min,1997,2.3,1.3,*
7,FL681271CF,10min,1998,7.0,7.0,
7,FL681271CF,10min,1999,2.0,0.5,*
7,FL681271CF,10min,2001,9.5,9.5,
7,FL681271CF,10min,2002,11.6,11.6,
7,FL681271CF,10min,2003,9.0,9.0,
7,FL681271CF,10min,2004,4.5,4.5,
7,FL681271CF,10min,2005,1.8,1.8,
7,FL681271CF,10min,2006,9.4,,Y
7,FL681271CF,10min,2007,11.4,11.4,
7,FL681271CF,10min,2009,2.5,,Y
7,FL681271CF,10min,2010,6.6,,Y
7,FL681271CF,10min,2011,1.2,1.2,
7,FL681271CF,10min,2012,19.0,19.0,
7,FL681271CF,10min,2013,21.8,21.8,
7,FL681271CF,10min,2014,7.2,7.2,
7,FL681271CF,10min,2015,4.2,4.2,
7,FL681271CF,10min,2016,7.4,4.4,*
7,FL681271CF,10min,2017,5.2,5.2,
7,FL681271CF,10min,2018,4.2,4.2,
7,FL681271CF,10min,2019,7.0,7.0,
7,FL681271CF,10min,2020,5.8,5.8,
7,FL681271CF,15min,1995,7.0,1.1,*
7,FL681271CF,15min,1996,5.5,,Y
7,FL681271CF,15min,1997,3.3,2.0,*
7,FL681271CF,15min,1998,9.0,9.0,
7,FL681271CF,15min,1999,2.7,0.8,*
7,FL681271CF,15min,2001,14.0,14.0,
7,FL681271CF,15min,2002,11.6,11.6,
7,FL681271CF,15min,2003,12.4,12.4,
7,FL681271CF,15min,2004,5.1,5.1,
7,FL681271CF,15min,2005,2.7,2.2,*
7,FL681271CF,15min,2006,11.6,,Y
7,FL681271CF,15min,2007,14.2,14.2,
7,FL681271CF,15min,2009,2.8,,Y
7,FL681271CF,15min,2010,9.6,,Y
7,FL681271CF,15min,2011,1.8,1.8,
7,FL681271CF,15min,2012,23.6,23.6,
7,FL681271CF,15min,2013,30.4,30.4,
7,FL681271CF,15min,2014,7.6,7.6,
7,FL681271CF,15min,2015,4.2,4.2,
7,FL681271CF,15min,2016,10.6,7.6,*
7,FL681271CF,15min,2017,7.0,7.0,
7,FL681271CF,15min,2018,6.0,6.0,
7,FL681271CF,15min,2019,10.0,10.0,
7,FL681271CF,15min,2020,6.9,6.9,
7,FL681271CF,30min,1995,9.2,2.3,*
7,FL681271CF,30min,1996,5.9,0.9,*
7,FL681271CF,30min,1997,5.1,3.9,*
7,FL681271CF,30min,1998,9.9,9.9,
7,FL681271CF,30min,1999,3.9,1.5,*
7,FL681271CF,30min,2000,0.6,0.6,
7,FL681271CF,30min,2001,21.7,21.7,
7,FL681271CF,30min,2002,14.2,12.3,*
7,FL681271CF,30min,2003,15.7,15.7,
7,FL681271CF,30min,2004,5.5,5.5,
7,FL681271CF,30min,2005,3.7,2.7,*
7,FL681271CF,30min,2006,13.5,,Y
7,FL681271CF,30min,2007,27.2,27.2,
7,FL681271CF,30min,2009,4.1,,Y
7,FL681271CF,30min,2010,13.2,,Y
7,FL681271CF,30min,2011,3.0,3.0,
7,FL681271CF,30min,2012,37.6,37.6,
7,FL681271CF,30min,2013,37.6,37.6,
7,FL681271CF,30min,2014,10.4,10.4,
7,FL681271CF,30min,2015,4.3,4.2,
7,FL681271CF,30min,2016,18.5,8.2,*
7,FL681271CF,30min,2017,8.8,8.8,
7,FL681271CF,30min,2018,8.6,8.6,
7,FL681271CF,30min,2019,18.2,18.2,
7,FL681271CF,30min,2020,9.6,9.6,
7,FL681271CF,1h,1995,12.0,4.6,*
7,FL681271CF,1h,1996,6.0,1.9,*
7,FL681271CF,1h,1997,7.8,7.8,
7,FL681271CF,1h,1998,13.5,13.5,
7,FL681271CF,1h,1999,5.3,1.8,*
7,FL681271CF,1h,2000,0.6,0.6,
7,FL681271CF,1h,2001,24.2,24.2,
7,FL681271CF,1h,2002,18.6,12.3,*
7,FL681271CF,1h,2003,20.8,15.7,*
7,FL681271CF,1h,2004,5.7,5.7,
7,FL681271CF,1h,2005,4.6,3.2,*
7,FL681271CF,1h,2006,17.0,,Y
7,FL681271CF,1h,2007,47.4,47.4,
7,FL681271CF,1h,2008,0.6,,Y
7,FL681271CF,1h,2009,5.4,,Y
7,FL681271CF,1h,2010,14.8,,Y
7,FL681271CF,1h,2011,4.4,4.4,
7,FL681271CF,1h,2012,41.5,41.5,
7,FL681271CF,1h,2013,45.7,45.7,
7,FL681271CF,1h,2014,12.6,12.6,
7,FL681271CF,1h,2015,6.0,4.3,*
7,FL681271CF,1h,2016,23.4,8.6,*
7,FL681271CF,1h,2017,15.0,15.0,
7,FL681271CF,1h,2018,9.8,9.8,
7,FL681271CF,1h,2019,31.6,31.6,
7,FL681271CF,1h,2020,13.4,13.4,
7,FL681271CF,2h,1995,16.4,9.1,*
7,FL681271CF,2h,1996,6.3,3.7,*
7,FL681271CF,2h,1997,15.6,15.6,
7,FL681271CF,2h,1998,16.3,16.3,
7,FL681271CF,2h,1999,7.6,1.8,*
7,FL681271CF,2h,2000,0.6,0.6,
7,FL681271CF,2h,2001,24.4,24.4,
7,FL681271CF,2h,2002,20.0,12.5,*
7,FL681271CF,2h,2003,23.2,15.8,*
7,FL681271CF,2h,2004,5.8,5.8,
7,FL681271CF,2h,2005,6.4,3.2,*
7,FL681271CF,2h,2006,22.8,,Y
7,FL681271CF,2h,2007,82.0,82.0,
7,FL681271CF,2h,2008,0.9,,Y
7,FL681271CF,2h,2009,6.9,,Y
7,FL681271CF,2h,2010,15.3,,Y
7,FL681271CF,2h,2011,4.5,4.5,
7,FL681271CF,2h,2012,42.7,42.7,
7,FL681271CF,2h,2013,54.3,54.3,
7,FL681271CF,2h,2014,16.4,16.4,
7,FL681271CF,2h,2015,6.5,4.3,*
7,FL681271CF,2h,2016,23.5,8.6,*
7,FL681271CF,2h,2017,20.6,20.6,
7,FL681271CF,2h,2018,12.5,12.5,
7,FL681271CF,2h,2019,38.4,38.4,
7,FL681271CF,2h,2020,20.0,20.0,
7,FL681271CF,3h,1995,16.8,13.7,*
7,FL681271CF,3h,1996,6.6,5.6,*
7,FL681271CF,3h,1997,23.5,23.5,
7,FL681271CF,3h,1998,16.9,16.9,
7,FL681271CF,3h,1999,10.2,1.8,*
7,FL681271CF,3h,2000,0.6,0.6,
7,FL681271CF,3h,2001,24.4,24.4,
7,FL681271CF,3h,2002,20.1,13.3,*
7,FL681271CF,3h,2003,23.2,15.8,*
7,FL681271CF,3h,2004,8.1,8.1,
7,FL681271CF,3h,2005,7.2,3.2,*
7,FL681271CF,3h,2006,23.7,,Y
7,FL681271CF,3h,2007,118.6,118.6,
7,FL681271CF,3h,2008,1.3,,Y
7,FL681271CF,3h,2009,7.6,,Y
7,FL681271CF,3h,2010,15.8,,Y
7,FL681271CF,3h,2011,4.5,4.5,
7,FL681271CF,3h,2012,42.9,42.9,
7,FL681271CF,3h,2013,57.6,57.6,
7,FL681271CF,3h,2014,16.6,16.6,
7,FL681271CF,3h,2015,6.6,4.6,*
7,FL681271CF,3h,2016,23.5,8.6,*
7,FL681271CF,3h,2017,24.0,24.0,
7,FL681271CF,3h,2018,13.0,13.0,
7,FL681271CF,3h,2019,38.4,38.4,
7,FL681271CF,3h,2020,26.6,26.6,
7,FL681271CF,6h,1995,27.4,27.4,
7,FL681271CF,6h,1996,11.2,11.2,
7,FL681271CF,6h,1997,46.9,46.9,
7,FL681271CF,6h,1998,23.4,23.4,
7,FL681271CF,6h,1999,14.2,1.8,*
7,FL681271CF,6h,2000,0.6,0.6,
7,FL681271CF,6h,2001,24.6,24.6,
7,FL681271CF,6h,2002,20.2,13.4,*
7,FL681271CF,6h,2003,23.2,16.4,*
7,FL681271CF,6h,2004,8.3,8.3,
7,FL681271CF,6h,2005,9.9,3.3,*
7,FL681271CF,6h,2006,24.0,,Y
7,FL681271CF,6h,2007,186.6,186.6,
7,FL681271CF,6h,2008,2.4,,Y
7,FL681271CF,6h,2009,9.1,,Y
7,FL681271CF,6h,2010,17.9,,Y
7,FL681271CF,6h,2011,4.6,4.6,
7,FL681271CF,6h,2012,43.8,43.8,
7,FL681271CF,6h,2013,61.2,61.2,
7,FL681271CF,6h,2014,16.6,16.6,
7,FL681271CF,6h,2015,9.6,7.5,*
7,FL681271CF,6h,2016,25.1,8.6,*
7,FL681271CF,6h,2017,24.2,24.2,
7,FL681271CF,6h,2018,14.9,14.9,
7,FL681271CF,6h,2019,47.8,47.8,
7,FL681271CF,6h,2020,31.8,31.8,
7,FL681271CF,12h,1995,54.8,54.8,
7,FL681271CF,12h,1996,22.4,22.4,
7,FL681271CF,12h,1997,93.9,93.9,
7,FL681271CF,12h,1998,29.7,29.7,
7,FL681271CF,12h,1999,16.7,1.9,*
7,FL681271CF,12h,2000,0.7,0.7,
7,FL681271CF,12h,2001,24.7,24.7,
7,FL681271CF,12h,2002,20.3,13.5,*
7,FL681271CF,12h,2003,23.3,21.9,*
7,FL681271CF,12h,2004,8.4,8.4,
7,FL681271CF,12h,2005,19.3,3.4,*
7,FL681271CF,12h,2006,27.5,,Y
7,FL681271CF,12h,2007,306.2,306.2,
7,FL681271CF,12h,2008,3.8,,Y
7,FL681271CF,12h,2009,14.9,,Y
7,FL681271CF,12h,2010,22.9,,Y
7,FL681271CF,12h,2011,4.8,4.8,
7,FL681271CF,12h,2012,44.0,44.0,
7,FL681271CF,12h,2013,61.6,61.6,
7,FL681271CF,12h,2014,19.8,19.8,
7,FL681271CF,12h,2015,10.4,7.7,*
7,FL681271CF,12h,2016,26.5,8.6,*
7,FL681271CF,12h,2017,24.2,24.2,
7,FL681271CF,12h,2018,15.6,15.6,
7,FL681271CF,12h,2019,50.4,50.4,
7,FL681271CF,12h,2020,31.8,31.8,
7,FL681271CF,24h,1995,109.5,109.5,
7,FL681271CF,24h,1996,44.7,44.7,
7,FL681271CF,24h,1997,187.7,187.7,
7,FL681271CF,24h,1998,48.1,48.1,
7,FL681271CF,24h,1999,31.3,2.0,*
7,FL681271CF,24h,2000,0.8,0.8,
7,FL681271CF,24h,2001,24.8,24.8,
7,FL681271CF,24h,2002,20.4,13.6,*
7,FL681271CF,24h,2003,23.4,22.0,*
7,FL681271CF,24h,2004,8.7,8.7,
7,FL681271CF,24h,2005,38.3,3.6,*
7,FL681271CF,24h,2006,34.1,,Y
7,FL681271CF,24h,2007,374.1,374.1,
7,FL681271CF,24h,2008,5.0,,Y
